id,title,magnitude,date-time,date-label,latitude,longitude,depth,region,url-usgs
us7000lwbc,M 4.1 - south of the Fiji Islands,4.1,2024-01-28 22:39:03.589,28-01-2024 22:39,-24.406,-179.6877,495.202,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwbc
us7000lwb8,M 4.5 - Reykjanes Ridge,4.5,2024-01-28 21:34:36.901,28-01-2024 21:34,59.3688,-31.161,10.0,Reykjanes Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwb8
us7000lwb7,M 4.9 - Easter Island region,4.9,2024-01-28 21:16:44.724,28-01-2024 21:16,-31.7928,-110.3498,10.0,Easter Island region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwb7
us7000lult,"M 4.2 - 56 km WNW of San Antonio de los Cobres, Argentina",4.2,2024-01-28 20:47:54.225,28-01-2024 20:47,-23.9956,-66.817,204.336,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lult
us7000luli,"M 4.2 - 147 km NE of Maumere, Indonesia",4.2,2024-01-28 19:39:10.366,28-01-2024 19:39,-7.8032,123.2694,259.634,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luli
us7000lwb4,M 4.6 - Pacific-Antarctic Ridge,4.6,2024-01-28 18:20:34.313,28-01-2024 18:20,-62.4801,-160.2007,10.0,Pacific-Antarctic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwb4
us7000lwbg,"M 4.9 - 46 km SW of Hualien City, Taiwan",4.9,2024-01-28 18:11:55.276,28-01-2024 18:11,23.6302,121.3397,7.388,Taiwan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwbg
us7000lul3,"M 5.1 - 48 km SW of Hualien City, Taiwan",5.1,2024-01-28 18:11:23.160,28-01-2024 18:11,23.6212,121.3245,7.2,Taiwan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lul3
us7000lukw,"M 4.7 - 68 km W of Ambunti, Papua New Guinea",4.7,2024-01-28 17:22:35.058,28-01-2024 17:22,-4.153,142.2058,118.571,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lukw
ak0241akwr3b,"M 4.1 - 4 km SSW of Salcha, Alaska",4.1,2024-01-28 16:56:45.693,28-01-2024 16:56,64.4865,-146.9258,10.7,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/ak0241akwr3b
us7000luki,"M 4.9 - 232 km ESE of Tadine, New Caledonia",4.9,2024-01-28 16:35:56.416,28-01-2024 16:35,-22.0662,170.0627,10.0,New Caledonia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luki
us7000luk8,"M 4.4 - 36 km NNW of Ishqoshim, Tajikistan",4.4,2024-01-28 15:37:43.115,28-01-2024 15:37,37.0412,71.5142,120.62,Tajikistan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luk8
us7000luk1,"M 4.0 - 0 km ESE of Tokoroa, New Zealand",4.0,2024-01-28 14:11:30.295,28-01-2024 14:11,-38.2339,175.869,180.035,New Zealand,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luk1
us7000lwax,M 4.3 - Vanuatu region,4.3,2024-01-28 12:50:37.997,28-01-2024 12:50,-14.7011,172.5681,613.392,Vanuatu region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwax
us7000lway,M 4.4 - South Sandwich Islands region,4.4,2024-01-28 12:50:10.634,28-01-2024 12:50,-59.9529,-26.3449,54.977,South Sandwich Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lway
us7000lujz,M 4.6 - south of the Fiji Islands,4.6,2024-01-28 12:27:47.328,28-01-2024 12:27,-22.1217,-179.6641,596.5,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lujz
us7000lwaw,"M 4.3 - Nicobar Islands, India region",4.3,2024-01-28 11:52:30.667,28-01-2024 11:52,9.1856,93.8962,10.0,India region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwaw
us7000luit,M 4.9 - southern East Pacific Rise,4.9,2024-01-28 10:09:31.276,28-01-2024 10:09,-42.4313,-113.3576,10.0,southern East Pacific Rise,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luit
us7000luik,"M 4.5 - 13 km ENE of San Juan Volador, Mexico",4.5,2024-01-28 09:57:09.881,28-01-2024 09:57,18.3005,-94.5257,9.959,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luik
us7000luie,"M 4.4 - 126 km SSE of Kyzyl-Suu, Kyrgyzstan",4.4,2024-01-28 09:52:17.740,28-01-2024 09:52,41.2577,78.4857,8.893,Kyrgyzstan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luie
us7000lui3,"M 6.5 - 70 km W of Tarauacá, Brazil",6.5,2024-01-28 09:38:56.538,28-01-2024 09:38,-8.236,-71.4005,621.081,Brazil,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lui3
us7000lui0,"M 4.1 - 4 km NNE of San Gregorio Magno, Italy",4.1,2024-01-28 09:23:23.311,28-01-2024 09:23,40.6984,15.4246,10.0,Italy,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lui0
us7000luhv,"M 4.5 - 19 km W of Bahía Solano, Colombia",4.5,2024-01-28 08:17:55.788,28-01-2024 08:17,6.2056,-77.5807,21.804,Colombia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luhv
us7000lwau,"M 4.3 - 132 km NNE of Gorontalo, Indonesia",4.3,2024-01-28 07:41:12.053,28-01-2024 07:41,1.6726,123.4428,10.0,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwau
us7000luhq,"M 4.4 - 15 km NW of Panguipulli, Chile",4.4,2024-01-28 07:35:56.837,28-01-2024 07:35,-39.5464,-72.4597,87.794,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luhq
us7000lwat,"M 4.4 - 218 km W of Banda Aceh, Indonesia",4.4,2024-01-28 07:19:49.566,28-01-2024 07:19,5.1702,93.3943,15.768,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwat
us7000lwas,"M 4.4 - 53 km W of Nuquí, Colombia",4.4,2024-01-28 06:10:38.878,28-01-2024 06:10,5.7787,-77.752,17.402,Colombia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwas
us7000lwar,M 4.1 - Fiji region,4.1,2024-01-28 06:06:31.270,28-01-2024 06:06,-20.2842,-178.2245,611.06,Fiji region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwar
us7000luhf,"M 4.6 - 28 km WSW of Tola, Nicaragua",4.6,2024-01-28 05:55:52.608,28-01-2024 05:55,11.3085,-86.1664,74.783,Nicaragua,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luhf
us7000luh6,"M 4.4 - 20 km SW of Matapalo, Peru",4.4,2024-01-28 05:19:05.061,28-01-2024 05:19,-3.8201,-80.3235,35.382,Peru,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luh6
us7000lwan,M 4.5 - south of the Fiji Islands,4.5,2024-01-28 04:28:14.111,28-01-2024 04:28,-23.3283,-179.7917,547.433,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwan
us7000lugy,"M 4.6 - Maug Islands region, Northern Mariana Islands",4.6,2024-01-28 04:27:59.455,28-01-2024 04:27,20.4154,144.8264,182.488,Northern Mariana Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lugy
us7000lwal,"M 4.3 - 5 km NNE of Silanga, Philippines",4.3,2024-01-28 04:01:04.580,28-01-2024 04:01,11.864,124.8575,114.12,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwal
us7000lugr,"M 4.5 - 190 km NE of The Valley, Anguilla",4.5,2024-01-28 03:52:49.610,28-01-2024 03:52,19.4057,-61.745,10.0,Anguilla,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lugr
us7000lwak,"M 4.0 - 163 km E of Masohi, Indonesia",4.0,2024-01-28 02:30:05.746,28-01-2024 02:30,-3.1048,130.4282,18.757,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwak
us7000lwaj,M 4.8 - north of Ascension Island,4.8,2024-01-28 02:16:42.030,28-01-2024 02:16,-1.6476,-12.9659,10.0,north of Ascension Island,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwaj
us7000lug0,"M 4.1 - 103 km SSE of Colchane, Chile",4.1,2024-01-28 01:59:12.709,28-01-2024 01:59,-20.0981,-68.1767,176.68,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lug0
us7000lwbd,M 4.6 - north of Ascension Island,4.6,2024-01-28 01:01:45.996,28-01-2024 01:01,-1.432,-13.323,10.0,north of Ascension Island,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwbd
us7000lwam,M 4.6 - Mid-Indian Ridge,4.6,2024-01-28 00:51:12.773,28-01-2024 00:51,-24.3439,69.167,10.0,Mid-Indian Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lwam
us7000lufp,"M 4.2 - 9 km WNW of Chahuites, Mexico",4.2,2024-01-28 00:37:08.260,28-01-2024 00:37,16.3106,-94.2849,99.91,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lufp
us7000lufj,"M 5.1 - 11 km W of Ichihara, Japan",5.1,2024-01-27 23:59:29.184,27-01-2024 23:59,35.5331,139.9558,70.051,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lufj
us7000luf8,"M 4.2 - 45 km NNE of Calama, Chile",4.2,2024-01-27 23:21:00.166,27-01-2024 23:21,-22.0823,-68.7329,118.139,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luf8
us7000lvus,"M 4.1 - 4 km SE of Gamut, Philippines",4.1,2024-01-27 22:42:55.461,27-01-2024 22:42,8.5022,126.2752,58.422,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvus
us7000lvur,"M 4.3 - 135 km SE of Pangai, Tonga",4.3,2024-01-27 22:33:05.554,27-01-2024 22:33,-20.802,-173.5938,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvur
us7000luew,"M 4.4 - 215 km NE of Narsaq, Greenland",4.4,2024-01-27 22:01:54.789,27-01-2024 22:01,62.4643,-43.6335,10.0,Greenland,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luew
us7000lueu,"M 4.2 - 38 km S of Puerto El Triunfo, El Salvador",4.2,2024-01-27 21:51:30.427,27-01-2024 21:51,12.9353,-88.5583,68.112,El Salvador,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lueu
us7000lvuu,"M 4.4 - 75 km ENE of Tobelo, Indonesia",4.4,2024-01-27 20:04:51.923,27-01-2024 20:04,1.9484,128.6548,10.028,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvuu
us7000lvup,"M 4.3 - 2 km S of Tabontabon, Philippines",4.3,2024-01-27 19:32:35.061,27-01-2024 19:32,11.0222,124.9626,207.714,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvup
us7000lvut,"M 4.3 - 91 km WSW of Myitkyina, Myanmar",4.3,2024-01-27 19:32:29.747,27-01-2024 19:32,25.1373,96.5321,15.1,Myanmar,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvut
us7000lvun,"M 4.1 - 284 km NW of Houma, Tonga",4.1,2024-01-27 19:09:42.970,27-01-2024 19:09,-19.6121,-177.464,549.488,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvun
us7000lvul,"M 4.5 - 52 km ENE of Barcelona, Philippines",4.5,2024-01-27 19:05:24.341,27-01-2024 19:05,8.4057,126.8384,53.62,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvul
us7000lue8,"M 4.9 - 70 km E of Tobelo, Indonesia",4.9,2024-01-27 18:59:43.823,27-01-2024 18:59,1.7998,128.638,10.746,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lue8
us7000lvuk,"M 4.5 - 81 km NNW of Lae, Papua New Guinea",4.5,2024-01-27 18:45:57.001,27-01-2024 18:45,-6.0993,146.5994,90.102,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvuk
us7000lvuq,"M 4.5 - 36 km SSE of Sarangani, Philippines",4.5,2024-01-27 18:45:25.411,27-01-2024 18:45,5.0869,125.5611,181.731,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvuq
us7000ludp,"M 5.0 - 102 km SSE of Sarangani, Philippines",5.0,2024-01-27 18:29:49.816,27-01-2024 18:29,4.5353,125.7835,163.893,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ludp
us7000lvuj,"M 4.5 - 124 km W of Panguna, Papua New Guinea",4.5,2024-01-27 18:21:12.311,27-01-2024 18:21,-6.3758,154.363,76.356,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvuj
us7000ludd,"M 4.9 - 18 km NNE of Sape, Indonesia",4.9,2024-01-27 17:18:22.326,27-01-2024 17:18,-8.4235,119.0656,146.099,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ludd
us7000ludc,"M 4.7 - 16 km S of Wewak, Papua New Guinea",4.7,2024-01-27 17:10:49.094,27-01-2024 17:10,-3.6993,143.6555,14.91,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ludc
us7000ludb,"M 4.5 - 29 km ENE of Port-Olry, Vanuatu",4.5,2024-01-27 16:44:27.578,27-01-2024 16:44,-14.9799,167.3402,119.519,Vanuatu,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ludb
us7000lvug,"M 4.2 - 78 km WSW of Teluk Dalam, Indonesia",4.2,2024-01-27 16:35:40.140,27-01-2024 16:35,0.2129,97.1941,10.0,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvug
us7000lvuf,"M 4.5 - 206 km S of Banjar, Indonesia",4.5,2024-01-27 16:17:42.877,27-01-2024 16:17,-9.052,107.2371,19.59,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvuf
us7000lud6,"M 5.4 - 156 km NE of Neiafu, Tonga",5.4,2024-01-27 16:13:56.297,27-01-2024 16:13,-17.801,-172.8025,10.0,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lud6
us7000lvue,"M 4.2 - 33 km SSE of Ust’-Kamchatsk Staryy, Russia",4.2,2024-01-27 15:22:22.032,27-01-2024 15:22,55.9547,162.6991,53.991,Russia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvue
us7000lud4,M 4.5 - Kuril Islands,4.5,2024-01-27 15:19:05.741,27-01-2024 15:19,48.263,154.2047,59.833,Kuril Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lud4
us7000lvum,M 4.7 - South Sandwich Islands region,4.7,2024-01-27 13:52:38.060,27-01-2024 13:52,-55.7039,-27.6791,38.466,South Sandwich Islands region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvum
us7000lvui,"M 4.4 - 92 km NW of Ende, Indonesia",4.4,2024-01-27 13:18:47.108,27-01-2024 13:18,-8.1521,121.1828,10.0,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvui
us7000lucp,"M 4.3 - 205 km SE of Chiniak, Alaska",4.3,2024-01-27 12:24:27.391,27-01-2024 12:24,56.3399,-149.8238,10.0,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lucp
us7000lvu9,"M 4.2 - 279 km WNW of Houma, Tonga",4.2,2024-01-27 11:50:11.172,27-01-2024 11:50,-20.1588,-177.7618,486.326,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu9
us7000lvux,"M 4.1 - 86 km SSW of Atiquipa, Peru",4.1,2024-01-27 10:08:20.107,27-01-2024 10:08,-16.5535,-74.551,10.0,Peru,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvux
us7000lubv,"M 5.4 - south of Java, Indonesia",5.4,2024-01-27 09:33:17.652,27-01-2024 09:33,-11.6263,113.3843,10.0,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lubv
us7000lubs,"M 4.6 - 129 km WNW of Aykol, China",4.6,2024-01-27 09:03:04.008,27-01-2024 09:03,41.2019,78.6244,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lubs
us7000lube,"M 4.5 - 45 km S of Tinogasta, Argentina",4.5,2024-01-27 07:15:27.412,27-01-2024 07:15,-28.475,-67.6098,115.762,Argentina,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lube
us7000luaj,"M 4.0 - 39 km ENE of Huara, Chile",4.0,2024-01-27 05:55:34.047,27-01-2024 05:55,-19.8194,-69.4399,88.056,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luaj
us7000luai,"M 6.1 - 15 km W of Taxisco, Guatemala",6.1,2024-01-27 05:52:48.419,27-01-2024 05:52,14.0636,-90.6159,90.0,Guatemala,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luai
us7000lvu7,"M 4.3 - 115 km SE of Kegen, Kazakhstan",4.3,2024-01-27 05:29:26.103,27-01-2024 05:29,42.3798,80.3352,10.0,Kazakhstan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu7
us7000luag,"M 4.5 - 29 km S of Rasht, Tajikistan",4.5,2024-01-27 05:28:45.074,27-01-2024 05:28,38.7612,70.392,16.13,Tajikistan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luag
us7000luac,"M 5.1 - 4 km S of Özdere, Turkey",5.1,2024-01-27 05:19:19.465,27-01-2024 05:19,37.9756,27.1182,11.291,Turkey,https://earthquake.usgs.gov/earthquakes/eventpage/us7000luac
us7000lvu4,"M 4.3 - 81 km WNW of Attu Station, Alaska",4.3,2024-01-27 04:15:42.385,27-01-2024 04:15,53.0558,172.0292,10.0,Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu4
us7000lvu3,"M 4.1 - 287 km NE of Fais, Micronesia",4.1,2024-01-27 02:38:10.007,27-01-2024 02:38,11.8775,142.0526,28.994,Micronesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu3
us7000lu9q,"M 5.4 - 138 km E of Madang, Papua New Guinea",5.4,2024-01-27 02:15:26.991,27-01-2024 02:15,-5.4377,147.0197,227.678,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu9q
us7000lvu2,"M 4.2 - 129 km S of Sinjai, Indonesia",4.2,2024-01-27 01:47:26.626,27-01-2024 01:47,-6.2994,120.2286,10.0,Indonesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu2
us7000lu98,"M 5.1 - 292 km NE of Fais, Micronesia",5.1,2024-01-27 01:36:45.009,27-01-2024 01:36,11.7896,142.2431,43.944,Micronesia,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu98
us7000lu8z,"M 4.1 - 136 km W of Aykol, China",4.1,2024-01-27 00:37:21.777,27-01-2024 00:37,41.152,78.537,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu8z
us7000lvu1,"M 4.3 - 58 km ESE of Hitachi, Japan",4.3,2024-01-27 00:25:56.032,27-01-2024 00:25,36.4179,141.261,34.404,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu1
us7000lvu0,"M 4.4 - 112 km N of Hihifo, Tonga",4.4,2024-01-27 00:01:34.507,27-01-2024 00:01,-14.9496,-173.6117,35.14,Tonga,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvu0
us7000lvca,M 4.9 - Mid-Indian Ridge,4.9,2024-01-26 23:44:55.342,26-01-2024 23:44,-35.2404,78.6925,10.0,Mid-Indian Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvca
us7000lvc8,"M 4.0 - 100 km SSE of Ierápetra, Greece",4.0,2024-01-26 22:24:13.980,26-01-2024 22:24,34.1378,26.0203,35.406,Greece,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc8
us7000lvc7,"M 4.3 - 99 km ENE of Barcelona, Philippines",4.3,2024-01-26 21:58:33.358,26-01-2024 21:58,8.5173,127.2601,10.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc7
nc73994586,"M 4.2 - 2 km N of The Geysers, CA",4.18,2024-01-26 21:28:13.530,26-01-2024 21:28,38.7911667,-122.7575,2.78,CA,https://earthquake.usgs.gov/earthquakes/eventpage/nc73994586
us7000lvc6,"M 4.0 - 81 km ENE of Loreto, Mexico",4.0,2024-01-26 21:18:33.430,26-01-2024 21:18,26.2699,-110.5853,10.0,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc6
us7000lvc5,M 4.6 - central Mid-Atlantic Ridge,4.6,2024-01-26 20:38:04.769,26-01-2024 20:38,3.3435,-31.3424,10.0,central Mid-Atlantic Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc5
us7000lvc4,"M 4.3 - 86 km E of Tomioka, Japan",4.3,2024-01-26 19:44:10.666,26-01-2024 19:44,37.443,141.9884,32.123,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc4
us7000lvc2,"M 4.3 - 56 km NNW of Finschhafen, Papua New Guinea",4.3,2024-01-26 18:59:41.113,26-01-2024 18:59,-6.1046,147.6028,61.478,Papua New Guinea,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc2
us7000lu6j,"M 4.4 - 74 km SSW of Ollagüe, Chile",4.4,2024-01-26 18:31:45.620,26-01-2024 18:31,-21.7931,-68.6452,125.409,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu6j
us7000lu5z,"M 4.2 - 79 km W of Ollagüe, Chile",4.2,2024-01-26 16:54:21.038,26-01-2024 16:54,-21.1432,-69.0156,114.919,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu5z
us7000lu45,"M 4.5 - 128 km WNW of Aykol, China",4.5,2024-01-26 16:00:30.942,26-01-2024 16:00,41.2054,78.6426,6.274,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu45
us7000lu20,"M 4.4 - 53 km WSW of Cittadella del Capo, Italy",4.4,2024-01-26 15:00:25.278,26-01-2024 15:00,39.3284,15.3318,272.127,Italy,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu20
us7000lvc3,"M 4.2 - 21 km ENE of Kunigami, Japan",4.2,2024-01-26 14:06:06.333,26-01-2024 14:06,26.8289,128.3594,35.824,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvc3
us7000lvbw,M 4.0 - Carlsberg Ridge,4.0,2024-01-26 13:37:05.200,26-01-2024 13:37,8.1552,58.7446,10.0,Carlsberg Ridge,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvbw
us7000lu1f,"M 5.4 - Izu Islands, Japan region",5.4,2024-01-26 12:46:16.087,26-01-2024 12:46,29.1244,141.5556,45.09,Japan region,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu1f
us7000lu1c,M 4.8 - north of Ascension Island,4.8,2024-01-26 12:26:20.790,26-01-2024 12:26,-1.0484,-13.6427,10.0,north of Ascension Island,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu1c
us7000lu0i,"M 4.4 - 108 km WNW of Aykol, China",4.4,2024-01-26 12:05:36.743,26-01-2024 12:05,41.2621,78.9039,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu0i
us7000lu0c,"M 4.6 - 116 km WNW of Aykol, China",4.6,2024-01-26 11:40:45.119,26-01-2024 11:40,41.2585,78.8037,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu0c
us7000lty5,"M 4.5 - 120 km W of Aykol, China",4.5,2024-01-26 10:36:46.192,26-01-2024 10:36,41.1536,78.7309,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lty5
us7000ltxy,M 4.3 - south of the Fiji Islands,4.3,2024-01-26 10:16:57.700,26-01-2024 10:16,-22.8212,-178.3553,394.332,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltxy
us7000ltxx,"M 4.4 - 121 km WNW of Aykol, China",4.4,2024-01-26 10:16:48.517,26-01-2024 10:16,41.3228,78.777,10.0,China,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltxx
us7000ltxt,"M 4.2 - 54 km S of Jurm, Afghanistan",4.2,2024-01-26 09:32:56.095,26-01-2024 09:32,36.3806,70.9466,141.6,Afghanistan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltxt
us7000ltxk,"M 4.2 - 96 km SW of Puerto Madero, Mexico",4.2,2024-01-26 09:17:11.424,26-01-2024 09:17,14.1978,-93.1343,10.0,Mexico,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltxk
us7000ltxb,"M 4.2 - 128 km SSE of Kyzyl-Suu, Kyrgyzstan",4.2,2024-01-26 08:18:00.667,26-01-2024 08:18,41.267,78.5902,10.0,Kyrgyzstan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltxb
us7000ltx0,"M 4.7 - 11 km ENE of Solsona, Philippines",4.7,2024-01-26 07:05:37.541,26-01-2024 07:05,18.1301,120.8758,10.0,Philippines,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltx0
us7000ltwn,"M 4.6 - 5 km N of Viña del Mar, Chile",4.6,2024-01-26 06:22:16.085,26-01-2024 06:22,-32.9763,-71.5506,50.351,Chile,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltwn
us7000ltwg,"M 4.5 - 10 km SSW of Anamizu, Japan",4.5,2024-01-26 05:40:04.386,26-01-2024 05:40,37.1491,136.8406,10.0,Japan,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltwg
us7000lvbl,M 4.5 - south of the Fiji Islands,4.5,2024-01-26 03:07:19.508,26-01-2024 03:07,-26.6459,-178.2933,300.177,south of the Fiji Islands,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lvbl
